filename,word,vowel,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag
speaker_1,xxx,xxx,969,-9.41,713,2100,-18.4,1018,3119,-16.82,917,86,-0.65,194,-1.88,-3.16,-0.65,86,H1,0.87,-8.76,-7.53,-6.24712,-8.76,-6.75259,969,-9.41,0,2.47707,-16.16926,0.022316203,2297,8,45.744698,77.78,None,Auto,None
speaker_1,xxx,xxx,969,-9.41,713,2100,-18.4,1018,3119,-16.82,917,86,-0.65,194,-1.88,-3.16,-0.65,86,H1,0.87,-8.76,-7.53,-6.24712,-8.76,-6.75259,969,-9.41,0,2.47707,-16.16926,0.022316203,2297,9,45.999966,88.89,None,Auto,None
speaker_1,xxx,xxx,969,-9.41,713,2100,-18.4,1018,3119,-16.82,917,86,-0.65,194,-1.88,-3.16,-0.65,86,H1,0.87,-8.76,-7.53,-6.24712,-8.76,-6.75259,969,-9.41,0,2.47707,-16.16926,0.022316203,2297,10,46.255234,100,None,Auto,None
speaker_1,ap,ap,129,48.97,1959,1384,32.86,590,2158,27.58,644,129,48.97,258,38.9,38.38,48.97,129,H1,10.07,0,10.07,10.59332,0,1.99261,926,33.37,15.6,17.72829,-21.3885,0.029811468,67,1,46.255234,0,None,Auto,A1isP0
speaker_1,ap,ap,129,48.97,1959,1384,32.86,590,2158,27.58,644,129,48.97,258,38.9,38.38,48.97,129,H1,10.07,0,10.07,10.59332,0,1.99261,926,33.37,15.6,17.72829,-21.3885,0.029811468,67,2,46.262672,11.11,None,Auto,A1isP0
speaker_1,ap,ap,538,36.43,635,1384,41.65,109,2610,26.91,424,129,47.19,258,40.3,39.1,47.19,129,H1,6.89,-10.76,-3.87,-2.66897,-10.76,-8.73128,947,34,2.43,4.97786,-20.27735,0.029811468,67,3,46.270109,22.22,None,Auto,None
speaker_1,ap,ap,668,38.57,663,1430,34.67,237,3632,30.43,245,129,47.07,258,41.77,40.66,47.07,129,H1,5.3,-8.5,-3.2,-2.09497,-8.5,-6.47382,947,36.55,2.02,4.53434,-16.64314,0.029811468,67,4,46.277547,33.33,None,Auto,None
speaker_1,ap,ap,646,41.96,605,1378,40.99,461,2502,28.64,613,129,46.32,258,43.57,37.91,46.32,129,H1,2.76,-4.36,-1.61,4.04863,-4.36,-2.33428,926,38.32,3.64,6.52249,-17.68196,0.029811468,67,5,46.284984,44.44,None,Auto,None
speaker_1,ap,ap,754,44.23,466,1356,44.33,192,2578,30.98,369,129,45.08,258,45.55,35.39,45.55,258,H2,5.31,-0.85,-1.32,8.84379,-1.32,0.81754,1012,40.17,4.06,7.1237,-14.56546,0.029811468,67,6,46.292422,55.56,None,Auto,None
speaker_1,ap,ap,732,46.2,429,1344,45.29,219,2619,30,399,129,43.92,237,45.58,34.19,45.58,237,H2,6.53,2.28,0.62,12.00833,0.62,2.73687,991,39.21,6.99,10.1213,-15.5817,0.029811468,67,7,46.299859,66.67,None,Auto,None
speaker_1,ap,ap,603,47.41,299,1312,46.61,131,2471,29.57,329,129,42.43,237,44.89,31.71,44.89,237,H2,7.82,4.98,2.52,15.70219,2.52,4.66834,947,35.06,12.35,15.39706,-15.31946,0.029811468,67,8,46.307297,77.78,None,Auto,None
speaker_1,ap,ap,280,6.64,376,1382,-6.68,196,2347,-17.48,392,129,5.02,280,6.64,-2.07,6.64,280,H2,5.16,1.62,0,8.70555,0,2.2373,883,-12.4,19.04,20.92806,-24.1175,0.029811468,67,9,46.314734,88.89,HighF1Corrected,Auto,A1isP0
speaker_1,ap,ap,280,6.64,376,1382,-6.68,196,2347,-17.48,392,129,5.02,280,6.64,-2.07,6.64,280,H2,5.16,1.62,0,8.70555,0,2.2373,883,-12.4,19.04,20.92806,-24.1175,0.029811468,67,10,46.322172,100,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,1,46.322172,0,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,2,46.560001,11.11,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,3,46.79783,22.22,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,4,47.035659,33.33,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,5,47.273488,44.44,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,6,47.511317,55.56,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,7,47.749146,66.67,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,8,47.986975,77.78,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,9,48.224804,88.89,HighF1Corrected,Auto,A1isP0
speaker_1,xxxx,xxxx,280,6.64,369,1385,-6.67,217,2339,-17.42,406,129,5.01,280,6.64,-2.07,6.64,280,H2,5.17,1.63,0,8.71481,0,2.27223,883,-12.39,19.03,20.93058,-24.05897,0.026276004,2140,10,48.462633,100,HighF1Corrected,Auto,A1isP0
speaker_1,ap,ap,1292,41.07,256,1587,37.74,1022,2650,23.12,1022,129,48.78,258,39.18,26.01,48.78,129,H1,9.61,-7.71,1.89,15.06299,-7.71,-5.69591,904,35.82,5.25,8.32198,-25.66385,0.033589025,81,1,48.462633,0,HighF1Corrected,Auto,HighF1
speaker_1,ap,ap,1292,41.07,256,1587,37.74,1022,2650,23.12,1022,129,48.78,258,39.18,26.01,48.78,129,H1,9.61,-7.71,1.89,15.06299,-7.71,-5.69591,904,35.82,5.25,8.32198,-25.66385,0.033589025,81,2,48.471592,11.11,HighF1Corrected,Auto,HighF1
speaker_1,ap,ap,818,40.23,844,1323,40.73,539,2438,27.31,725,129,48.2,280,34.38,38.98,48.2,129,H1,13.81,-7.97,5.85,1.24538,-7.97,-5.95087,969,36.1,4.13,7.14434,-20.88512,0.033589025,81,3,48.480552,22.22,None,Auto,None
speaker_1,ap,ap,797,39.72,541,1351,47.81,98,2635,23.44,656,129,48.02,258,34.29,39.12,48.02,129,H1,13.73,-8.3,5.43,0.59605,-8.3,-6.27054,926,38.92,0.8,3.84854,-24.58275,0.033589025,81,4,48.489511,33.33,None,Auto,None
speaker_1,ap,ap,646,41.41,620,1310,46.03,132,2650,23.86,986,129,46.63,258,39.99,41.25,46.63,129,H1,6.64,-5.22,1.42,0.15648,-5.22,-3.19206,1034,38.36,3.05,6.47704,-22.7725,0.033589025,81,5,48.49847,44.44,None,Auto,None
speaker_1,ap,ap,883,44.58,337,1379,43.89,200,2710,24.56,1348,129,46.21,258,42.35,36.73,46.21,129,H1,3.86,-1.63,2.23,7.84975,-1.63,0.39926,883,44.58,0,4.23111,-21.64838,0.033589025,81,6,48.50743,55.56,None,Auto,None
speaker_1,ap,ap,732,43.45,622,1325,44.8,418,2211,33.32,907,129,44.51,237,44.87,38.38,44.87,237,H2,3.43,-1.06,-1.42,5.07444,-1.42,0.66582,991,43.36,0.09,3.28625,-11.554,0.033589025,81,7,48.516389,66.67,None,Auto,None
speaker_1,ap,ap,711,45.64,515,1280,45.69,375,2308,32.29,664,129,43.86,237,44.77,33.2,44.77,237,H2,6.24,1.78,0.87,12.43637,0.87,2.96783,947,43.76,1.88,5.30737,-12.48381,0.033589025,81,8,48.525349,77.78,None,Auto,None
speaker_1,ap,ap,689,45.62,549,1288,44.27,388,2341,27.52,623,108,43.34,237,41.78,33.45,43.34,108,H1,1.56,2.28,3.84,12.17328,2.28,4.30013,926,38.68,6.94,10.05059,-15.81559,0.033589025,81,9,48.534308,88.89,None,Auto,None
speaker_1,ap,ap,861,-9.42,958,2039,-18.5,731,3140,-17.82,457,126,-0.37,301,6.75,5.26,6.75,301,H2,10.4,-9.05,-16.17,-14.67865,-16.17,-14.10287,861,-9.42,0,2.45934,-24.57229,0.033589025,81,10,48.543267,100,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,1,48.543267,0,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,2,48.766768,11.11,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,3,48.990268,22.22,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,4,49.213769,33.33,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,5,49.437269,44.44,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,6,49.66077,55.56,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,7,49.88427,66.67,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,8,50.107771,77.78,None,Auto,LoPitch
speaker_1,xxx,xxx,861,-9.42,1005,2020,-18.5,746,3139,-17.82,483,116,-0.37,280,4.54,6.75,4.54,280,H2,4.55,-9.05,-13.96,-16.17183,-13.96,-11.90471,861,-9.42,0,2.42558,-22.36229,0.044044986,2012,9,50.331271,88.89,None,Auto,LoPitch
speaker_1,xxx,xxx,366,48.48,546,1367,36.56,206,3077,27.6,478,129,44.43,258,48.27,48.48,48.27,258,H2,1.82,4.05,0.21,0.001,0.21,2.28408,991,31.14,17.34,19.59867,-20.6688,0.044044986,2012,10,50.554772,100,None,Auto,None
speaker_1,ap,ap,366,48.82,692,1347,37.74,223,3067,28.91,601,129,44.39,237,48.74,48.82,48.74,237,H2,2.14,4.43,0.08,0.00367,0.08,2.05758,991,30.7,18.12,20.42426,-19.82936,0.06552439,77,1,50.554772,0,None,Auto,None
speaker_1,ap,ap,818,43.72,539,1391,43.03,412,2761,30.99,679,129,46.82,280,45.49,45.23,46.82,129,H1,1.33,-3.1,-1.77,-1.50608,-3.1,-1.07102,969,41.15,2.57,5.35719,-15.82849,0.06552439,77,2,50.563283,11.11,None,Auto,None
speaker_1,ap,ap,624,51.21,526,1351,49.7,186,2655,37.89,390,129,45.27,258,47.69,40.29,47.69,258,H2,4.91,5.94,3.52,10.91906,3.52,5.65227,991,41,10.21,13.1336,-9.79884,0.06552439,77,3,50.571794,22.22,None,Auto,None
speaker_1,ap,ap,732,52.37,424,1308,52.57,193,2593,34.39,349,129,44.9,237,47.36,39.59,47.36,237,H2,5.11,7.47,5.01,12.78407,5.01,7.12166,991,43.19,9.18,12.68111,-12.97372,0.06552439,77,4,50.580305,33.33,None,Auto,None
speaker_1,ap,ap,732,53.71,374,1284,54.89,144,2451,45.99,122,129,44.92,237,45.92,38.39,45.92,237,H2,4.26,8.79,7.79,15.31869,7.79,9.90297,969,49.28,4.43,8.27026,0.07324,0.06552439,77,5,50.588816,44.44,None,Auto,None
speaker_1,ap,ap,711,50.96,503,1269,54.22,141,2436,45.63,114,129,45.25,237,43.82,33.38,45.25,129,H1,1.43,5.71,7.14,17.58125,5.71,7.73839,947,47.65,3.31,7.12261,0.37553,0.06552439,77,6,50.597328,55.56,None,Auto,None
speaker_1,ap,ap,711,50.33,283,1284,51.77,116,2405,42.52,96,129,45.25,237,43.8,35.12,45.25,129,H1,1.45,5.08,6.53,15.20973,5.08,7.11451,969,46.65,3.68,7.63367,-2.733,0.06552439,77,7,50.605839,66.67,None,Auto,None
speaker_1,ap,ap,711,51.14,374,1284,48.97,215,2379,42.77,115,129,44.78,237,43.31,32.41,44.78,129,H1,1.47,6.36,7.83,18.72512,6.36,8.3935,947,45.17,5.97,9.54838,-2.00622,0.06552439,77,8,50.61435,77.78,None,Auto,None
speaker_1,ap,ap,689,43.29,548,1396,44.6,435,2347,39.65,160,108,43.18,237,37.89,29.61,43.18,108,H1,5.3,0.11,5.4,13.6824,0.11,2.12894,1034,32.21,11.08,14.03065,-3.52716,0.06552439,77,9,50.622861,88.89,None,Auto,None
speaker_1,ap,ap,452,5.59,501,1577,-12.07,630,2737,-17.71,812,86,5.76,258,4.05,-1.36,5.76,86,H1,1.72,-0.17,1.54,6.94993,-0.17,1.84693,861,-10.06,15.65,17.48771,-23.47069,0.06552439,77,10,50.631372,100,None,Auto,HarmDev
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,1,50.631372,0,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,2,50.863433,11.11,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,3,51.095493,22.22,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,4,51.327553,33.33,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,5,51.559614,44.44,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,6,51.791674,55.56,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,7,52.023734,66.67,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,8,52.255795,77.78,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,9,52.487855,88.89,None,Auto,LoPitch
speaker_1,xxx,xxx,431,5.6,524,1493,-13.04,846,2622,-16.8,572,119,3.93,237,3.15,5.24,3.93,119,H1,0.78,1.67,2.45,0.3639,1.67,3.69829,947,-7.55,13.15,15.13883,-20.73092,0.050323639,2089,10,52.719915,100,None,Auto,LoPitch
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,1,52.719915,0,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,2,52.728997,11.11,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,3,52.738078,22.22,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,4,52.747159,33.33,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,5,52.756241,44.44,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,6,52.765322,55.56,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,7,52.774404,66.67,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,8,52.783485,77.78,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,9,52.792567,88.89,HighF1Corrected,Auto,A1isP0
speaker_1,at,at,0,0,--undefined--,1337,-300,--undefined--,1337,-300,--undefined--,0,0,0,0,-300,0,0,H2,0,0,0,300,0,--undefined--,861,-300,300,--undefined--,-300,0.054375696,82,10,52.801648,100,HighF1Corrected,Auto,A1isP0
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,1,52.801648,0,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,2,53.033715,11.11,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,3,53.265781,22.22,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,4,53.497848,33.33,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,5,53.729915,44.44,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,6,53.961981,55.56,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,7,54.194048,66.67,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,8,54.426115,77.78,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,9,54.658181,88.89,None,Auto,Crash-PulseBegin
speaker_1,xxx,xxx,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.040694424,2089,10,54.890248,100,None,Auto,Crash-PulseBegin
speaker_1,at,at,517,40.17,518,1492,36.14,245,2908,27.7,528,129,48.6,258,31.27,30.26,48.6,129,H1,17.33,-8.43,8.9,9.90628,-8.43,-6.39642,1034,29.74,10.43,12.85334,-20.90474,0.041811918,95,1,54.890248,0,None,Auto,Crash-PulseBegin
speaker_1,at,at,560,40.88,642,1446,40.76,210,2697,29.53,632,151,50.14,280,38.02,40.07,50.14,151,H1,12.11,-9.26,2.86,0.81471,-9.26,-7.22402,861,37.86,3.02,5.60442,-20.61251,0.041811918,95,2,54.90083,11.11,None,Auto,None
speaker_1,at,at,560,41.2,547,1414,38.38,208,2943,21.64,1280,129,48.83,280,41.22,42.32,48.83,129,H1,7.61,-7.63,-0.02,-1.11668,-7.63,-5.59628,969,33.86,7.34,9.76438,-27.18771,0.041811918,95,3,54.911412,22.22,None,Auto,None
speaker_1,at,at,668,45.97,458,1382,45.19,217,2740,30.94,423,129,46.85,258,44.73,43.36,46.85,129,H1,2.12,-0.88,1.24,2.6096,-0.88,1.15284,947,39.05,6.92,9.80976,-15.91161,0.041811918,95,4,54.921995,33.33,None,Auto,None
speaker_1,at,at,775,47.37,316,1359,46.74,169,2717,32.45,408,129,45.32,258,45.75,39.72,45.75,258,H2,3.23,2.05,1.62,7.65247,1.62,3.76831,1034,42.13,5.24,8.60214,-13.3021,0.041811918,95,5,54.932577,44.44,None,Auto,None
speaker_1,at,at,754,48.45,355,1373,47.99,168,2790,32.94,475,129,44.66,258,47.4,39.38,47.4,258,H2,5.38,3.79,1.05,9.06507,1.05,3.18606,1012,43.83,4.62,8.03049,-14.46436,0.041811918,95,6,54.943159,55.56,None,Auto,None
speaker_1,at,at,603,49.33,285,1449,46.84,122,2724,32.61,440,129,42.75,237,45.6,35.44,45.6,237,H2,6.51,6.58,3.73,13.88688,3.73,5.86455,861,34.28,15.05,18.23326,-12.99464,0.041811918,95,7,54.953741,66.67,None,Auto,None
speaker_1,at,at,581,49.04,232,1471,45.71,98,2669,32.55,325,108,42.96,237,40.62,34.63,42.96,108,H1,2.34,6.08,8.42,14.41228,6.08,8.10911,1034,35.8,13.24,15.9467,-10.41289,0.041811918,95,8,54.964323,77.78,None,Auto,None
speaker_1,at,at,431,2.8,487,1670,-15.8,939,2828,-20.24,575,63,11.45,151,5.83,9.32,11.45,63,H1,5.62,-8.65,-3.03,-6.51775,-8.65,-6.64099,861,-11.15,13.95,15.48322,-31.69066,0.041811918,95,9,54.974906,88.89,None,Auto,LoPitch
speaker_1,at,at,431,2.8,487,1670,-15.8,939,2828,-20.24,575,63,11.45,151,5.83,9.32,11.45,63,H1,5.62,-8.65,-3.03,-6.51775,-8.65,-6.64099,861,-11.15,13.95,15.48322,-31.69066,0.041811918,95,10,54.985488,100,None,Auto,LoPitch
speaker_1,xxx,xxx,345,-1.27,975,1678,-15.12,960,3197,-17.32,944,172,4.41,323,0.45,-2.61,4.41,172,H1,3.97,-5.68,-1.72,1.3364,-5.68,-3.67278,883,-11.14,9.87,11.65709,-21.72776,0.029127541,2100,1,54.985488,0,None,Auto,None
speaker_1,xxx,xxx,345,-1.27,975,1678,-15.12,960,3197,-17.32,944,172,4.41,323,0.45,-2.61,4.41,172,H1,3.97,-5.68,-1.72,1.3364,-5.68,-3.67278,883,-11.14,9.87,11.65709,-21.72776,0.029127541,2100,2,55.21883,11.11,None,Auto,None
